,BOAT,type,WING_CONFIG_unk,DATETIME,entry_bsp,exit_bsp,min_bsp,bsp_loss,entry_twa,exit_twa,entry_rh,exit_rh,entry_rh_stability,max_yaw_rate,two_DB_time,tws,pop_time,turn_min_rh,t_invert,entry_heel,entry_pitch,exit_heel,exit_pitch,turning_time,bsp_at_drop,heel_at_drop,entry_jib_lead,exit_jib_lead,entry_jib_sheet,exit_jib_sheet,max_rudder_angle,vmg_distance,theoretical_target_vmg
7496,USA,tack,15.0,2023-09-09T12:34:01.200000+00:00,50.66,18.1,17.03,33.629999999999995,60.4,41.6,887.1,-10.0,1589.6,29.46,4.4,18.0,1.2,626.6,,3.3004,-1.042,3.721,-0.2374,3.8,39.33,2.38,73.749,45.57940000000001,8.18,5.8378,49.9,198.7884064922996,18.9904
7497,USA,tack,15.0,2023-09-09T12:37:39.200000+00:00,41.81,39.87,30.45,11.360000000000005,30.1,63.0,962.8,1114.7,1016.9,29.45,5.0,20.0,1.2,706.7,,0.5963999999999999,-0.9938000000000002,0.8737999999999999,-1.3788,6.2,44.3,3.45,41.7252,65.7688,5.513599999999999,7.521,49.4,232.1798249235669,24.7958
7498,USA,tack,15.0,2023-09-09T12:38:57.200000+00:00,41.51,36.82,29.69,11.819999999999997,65.1,44.7,974.2,761.2,477.0,31.96,6.0,18.0,1.0,720.0,,1.3223999999999998,-1.614,-0.0364,-0.8457999999999999,5.2,40.92,2.68,49.0688,58.65079999999998,6.13,6.93,37.1,186.9746964511088,21.460800000000003
7500,USA,tack,15.0,2023-09-09T12:41:40.600000+00:00,42.06,29.72,24.02,18.040000000000003,53.8,55.5,1017.8,421.5,1115.0,28.3,5.8,18.0,0.4,900.6,,1.1667999999999998,-1.467,5.5878,0.6812,4.6,38.09,2.03,34.5408,52.80200000000001,4.9158,6.4436,38.9,205.72384694952737,18.6248
7501,USA,tack,15.0,2023-09-09T12:03:19.600000+00:00,44.5,35.65,27.38,17.12,66.2,60.7,1044.3,920.6,972.4,29.28,9.2,17.0,1.0,552.0,,1.9852,-0.8498,2.1518,0.277,4.8,46.32,3.49,82.41680000000001,82.40379999999999,8.897799999999997,8.896799999999999,48.4,193.73076424535464,16.7648
7502,USA,tack,15.0,2023-09-09T12:15:30.200000+00:00,45.79,36.73,30.6,15.189999999999998,45.1,84.0,1090.6,672.8,588.6,31.72,4.6,17.0,0.8,861.9,,-0.317,-1.5992,1.9762,-0.8694000000000002,4.2,46.81,-0.08,50.75999999999999,67.9594,6.274399999999999,7.700799999999999,39.0,193.0965971172147,20.9476
7503,USA,tack,15.0,2023-09-09T11:53:32.600000+00:00,39.43,30.01,22.84,16.59,61.5,80.5,1125.8,450.4,1239.6,31.5,5.0,16.0,0.0,564.9,,0.8725999999999999,-1.6924,4.6296,0.4357999999999999,4.2,38.45,2.11,54.49139999999999,86.08060000000002,6.581,9.2,37.6,168.94262299061174,18.1582
7505,USA,tack,15.0,2023-09-09T11:51:50.600000+00:00,47.64,33.12,29.45,18.19,58.4,64.9,1078.7,964.9,1160.5,34.57,5.4,18.0,0.4,-34.9,,1.3456,-1.614,0.6946000000000001,0.2236,4.6,44.0,1.64,27.3412,61.07200000000001,4.313,7.13,37.0,195.6857870742741,22.775600000000004
7506,USA,tack,15.0,2023-09-09T12:43:18.200000+00:00,46.06,39.37,31.43,14.630000000000004,42.5,72.2,1089.9,1281.1,1110.3,29.03,5.0,18.0,0.6,843.7,,-1.7322,-2.4054,1.1064,-1.2238,4.6,45.72,2.11,53.5882,61.45640000000001,6.509999999999999,7.162800000000001,50.6,222.32397509095057,21.9744
7508,USA,tack,15.0,2023-09-09T10:30:50.200000+00:00,39.98,24.57,17.37,22.61,43.0,57.9,874.9,207.5,1966.5,24.8,6.6,15.0,0.6,-25.9,,2.4298,-0.8698,9.603600000000002,-0.8035999999999999,4.8,40.49,5.65,44.65099999999998,56.53360000000001,5.759999999999999,6.75,49.9,196.8697308202917,17.9764
7509,USA,tack,15.0,2023-09-09T10:32:47.200000+00:00,43.92,32.85,26.89,17.03,57.5,65.9,1095.7,183.1,1040.6,35.28,4.4,17.0,1.0,488.0,,0.0202,-2.143,6.0082,-0.7038,3.6,43.23,3.28,45.68620000000001,54.5624,5.850000000000001,6.5874,33.9,192.3857919264933,20.2642
7510,USA,tack,15.0,2023-09-09T10:33:39.200000+00:00,36.54,17.1,16.31,20.23,62.4,58.4,907.6,115.0,1314.3,22.37,8.0,14.0,0.6,-37.5,,2.5702,0.7546,5.719200000000001,-0.534,4.8,37.01,3.49,67.2964,62.6566,7.647,7.262,47.8,143.70006679425072,16.337400000000002
7512,USA,tack,15.0,2023-09-09T11:34:00.600000+00:00,39.74,31.1,26.36,13.380000000000004,37.6,65.8,981.4,485.4,1047.8,27.74,6.4,18.0,1.0,-26.6,,-0.1278,-1.0856000000000003,6.3272,-0.1338,4.4,38.88,1.96,48.2324,69.75500000000001,6.061600000000001,7.8498,50.0,221.14357458909333,20.0984
7513,USA,tack,15.0,2023-09-09T11:34:49.600000+00:00,41.87,22.43,21.3,20.57,61.3,41.6,1080.7,213.6,949.7,21.74,5.6,15.0,0.2,161.0,,0.5042,-2.0538,9.3998,0.1166,4.8,37.02,1.1,54.8914,75.02900000000001,6.62,8.289000000000001,35.0,210.86041185621505,19.775
7514,USA,tack,15.0,2023-09-09T11:52:47.200000+00:00,39.77,37.03,28.8,10.970000000000002,49.7,72.7,1059.8,1059.2,767.9,27.12,4.6,17.0,1.2,405.7,,0.1402,-0.9956000000000002,1.128,-1.0512,5.2,40.08,0.94,40.979,59.66759999999999,5.4552,7.0128,50.7,203.3080087710976,18.856600000000004
7519,USA,tack,15.0,2023-09-09T11:44:22.200000+00:00,22.17,28.25,10.16,12.010000000000002,56.4,68.9,195.9,390.7,557.2,10.56,6.4,18.0,-1.2,-133.8,,8.255600000000001,0.2865999999999999,6.3014,0.0556,3.4,20.78,6.71,57.55939999999999,69.97380000000001,6.839600000000001,7.869800000000001,51.7,149.343429733812,17.3944
7520,USA,tack,15.0,2023-09-09T11:45:39.600000+00:00,40.44,28.04,25.15,15.29,66.5,47.2,1244.7,272.5,1389.1,32.05,4.6,16.0,1.2,766.6,,1.5279999999999998,-1.6115999999999997,7.841999999999998,0.1644,4.2,40.93,2.87,45.5938,72.12459999999999,5.839999999999999,8.0442,36.1,192.0614463762247,20.4828
7523,USA,tack,15.0,2023-09-09T11:50:48.200000+00:00,15.32,28.51,9.22,6.1,36.6,79.3,83.2,306.7,361.1,10.9,6.0,17.0,-1.2,-123.7,,6.7056,0.003,8.9058,-0.6458000000000002,4.0,16.1,4.37,27.15,54.61639999999999,4.300000000000001,6.593600000000001,54.0,115.42065304719614,20.959
7524,USA,tack,15.0,2023-09-09T11:38:55.200000+00:00,23.15,8.44,5.76,17.39,86.9,44.4,145.9,-15.4,527.8,12.98,9.4,14.0,-1.2,-125.3,,7.0826,-0.3299999999999999,1.3223999999999998,0.0766,5.4,20.57,3.75,79.431,60.4462,8.649999999999999,7.079999999999999,55.3,42.80108552653588,10.7452
7525,USA,tack,15.0,2023-09-09T12:44:20.600000+00:00,45.41,29.85,28.69,16.719999999999995,59.7,56.6,1081.1,420.1,1086.9,25.76,4.8,16.0,0.6,193.5,,-0.4891999999999999,-1.8042,4.5726,0.3756,5.8,41.83,1.69,52.9724,83.32359999999998,6.453999999999999,8.97,38.1,211.2602980380608,21.67900000000001
7526,AUS,tack,11.0,2023-09-10T10:58:42.600000+00:00,44.46,18.75,17.84,26.62,73.0,86.9,1048.7,-27.0,986.1,27.35,7.8,13.0,0.0,-144.5,,0.3344,-2.0362,1.8926,-0.2386,6.0,43.02,-0.15,62.3742,61.9036,7.240000000000001,7.2,18.8,149.15681525069454,10.108999999999998
7529,AUS,tack,11.0,2023-09-10T12:06:48.600000+00:00,42.15,42.21,35.36,6.789999999999999,66.2,36.8,1080.5,1071.6,520.2,42.54,5.4,20.0,1.4,751.3,,-1.1994,-1.443,-2.2568,-1.5064,5.0,44.61,0.93,48.52880000000001,66.60099999999998,6.085799999999999,7.5834,19.6,218.324421845242,32.153600000000004
7530,AUS,tack,11.0,2023-09-10T12:07:36.200000+00:00,44.37,46.55,32.97,11.4,41.4,86.5,1028.8,1079.5,1092.9,40.13,4.0,19.0,0.8,330.8,,-1.6130000000000002,-1.5356,-1.893,-2.0642,4.8,46.17,1.08,42.69520000000001,71.38080000000002,5.600000000000001,7.9878,19.2,224.70209148096723,22.8958
7531,AUS,tack,11.0,2023-09-10T12:08:58.600000+00:00,47.7,37.22,33.77,13.93,35.4,86.8,998.8,1086.4,1354.5,38.18,4.6,19.0,0.0,457.3,,-1.8274000000000004,-1.8184,-0.3708000000000001,-1.0266000000000002,4.4,48.46,-0.64,52.0224,92.6438,6.381799999999999,9.7352,17.3,244.051246991358,25.026000000000003
7535,AUS,tack,11.0,2023-09-10T12:32:09.200000+00:00,45.43,22.77,17.28,28.15,65.6,122.9,780.0,-84.0,935.4,20.93,14.8,24.0,0.4,-306.8,,1.551,-0.7707999999999998,3.5008,-0.794,15.4,34.29,-0.09,79.58920000000002,85.12720000000002,8.66,9.1162,24.7,135.60064870595963,32.1988
7536,AUS,tack,11.0,2023-09-10T12:03:24.600000+00:00,47.42,42.12,31.25,16.17,58.1,59.6,994.7,958.8,671.7,32.37,4.2,21.0,2.0,449.6,,-1.7209999999999996,-1.682,-0.7684000000000001,-1.0287999999999995,4.8,47.0,2.02,41.963,87.77939999999998,5.540000000000001,9.336199999999998,18.1,236.57461515290817,34.232
7538,AUS,tack,11.0,2023-09-10T12:35:54.600000+00:00,45.38,47.89,36.14,9.240000000000002,27.2,69.7,1062.8,1046.8,604.0,34.29,4.6,22.0,-0.2,543.6,,-1.1682,-1.2882,-0.6932,-1.8812,3.4,48.96,-0.34,43.33219999999999,53.34620000000001,5.649999999999999,6.486799999999999,18.4,324.4561235269893,28.0004
7539,AUS,tack,11.0,2023-09-10T12:36:37.200000+00:00,44.98,36.03,28.6,16.379999999999995,63.7,84.0,958.4,916.3,412.2,30.55,3.6,21.0,2.2,374.0,,-0.3524,-1.403,0.0924,-0.4306,5.6,42.09,-0.97,45.5334,87.388,5.837199999999999,9.31,17.8,211.2840965813574,31.701400000000007
7542,AUS,tack,11.0,2023-09-10T12:39:23.200000+00:00,47.71,26.04,23.88,23.83,63.8,50.5,952.3,301.0,663.2,24.52,3.4,24.0,2.0,254.0,,-1.1376,-1.5406,5.5360000000000005,-0.359,5.8,43.0,-1.17,42.6104,88.52860000000001,5.589999999999999,9.4,14.9,234.4775876438494,34.1212
7543,AUS,tack,11.0,2023-09-10T12:40:02.200000+00:00,31.7,48.04,28.62,3.0799999999999983,70.9,82.5,612.4,1064.2,1502.4,42.55,4.6,24.0,0.2,661.8,,4.6856,0.1558,-1.1224,-1.9132,4.4,50.05,1.26,88.552,54.8724,9.4018,6.612,20.4,216.13986743393392,31.4982
7544,AUS,tack,11.0,2023-09-10T12:40:34.600000+00:00,49.75,41.61,34.19,15.560000000000002,80.6,48.8,1106.6,945.2,435.5,37.73,4.2,23.0,1.4,408.3,,-0.9028,-2.0016,-1.2958000000000005,-1.3776,4.6,53.34,0.21,47.493,54.77579999999999,5.997599999999999,6.606800000000001,19.1,218.43156754855863,33.8468
7547,AUS,tack,11.0,2023-09-10T12:34:57.600000+00:00,45.48,42.63,32.52,12.959999999999994,68.0,68.3,965.7,1086.5,1083.8,38.43,4.4,20.0,1.2,449.0,,-0.7001999999999998,-1.7013999999999998,-0.7482000000000001,-1.4023999999999994,5.0,42.46,-1.66,44.11540000000001,79.0742,5.7200000000000015,8.62,20.3,259.01455655796616,32.2796
7548,AUS,tack,11.0,2023-09-10T12:02:01.200000+00:00,43.47,46.9,31.68,11.79,42.9,78.5,988.2,991.1,511.4,28.69,4.8,25.0,0.6,475.6,,0.6656,-1.2416,-2.1108,-2.2456000000000005,5.8,43.31,-3.37,61.0966,57.34299999999999,7.130999999999999,6.817,15.9,239.9938016701926,21.2294
7549,AUS,tack,11.0,2023-09-10T12:08:16.600000+00:00,51.32,42.48,36.52,14.799999999999995,71.3,55.2,1102.9,1114.8,623.2,34.89,6.2,18.0,1.2,571.0,,-1.0014,-2.1578,-0.4828,-1.5491999999999997,4.6,50.57,1.37,45.5784,75.9504,5.839999999999999,8.3596,18.6,258.683695793979,28.475800000000003
7552,AUS,tack,11.0,2023-09-10T11:03:42.600000+00:00,48.63,42.23,33.63,15.0,75.8,72.9,1107.3,1080.1,1359.4,40.83,8.2,18.0,1.6,636.2,,-0.4674,-1.8752,0.2393999999999999,-1.8274,5.4,47.82,1.03,52.2704,52.15219999999999,6.399999999999999,6.389999999999999,21.0,208.04773095627849,14.4046
7553,AUS,tack,11.0,2023-09-10T11:05:16.200000+00:00,43.22,27.56,25.91,17.31,74.7,70.3,1169.4,307.0,1152.5,32.4,4.4,14.0,-0.2,311.6,,-1.5054000000000003,-1.9874,8.2016,-0.1157999999999999,5.2,41.85,0.04,52.26780000000001,52.1302,6.399999999999999,6.388999999999999,18.7,183.50350386038733,15.175999999999998
7559,AUS,tack,11.0,2023-09-10T11:25:32.200000+00:00,43.33,40.75,35.97,7.359999999999999,63.6,43.7,1008.6,1056.5,896.8,35.34,5.8,18.0,1.0,469.2,,-0.5077999999999999,-1.1285999999999998,-2.4883999999999995,-1.0099999999999998,4.2,47.27,1.81,40.4636,60.37840000000001,5.411200000000001,7.0678,19.8,241.83992013908787,29.92
7560,AUS,tack,11.0,2023-09-10T11:36:05.200000+00:00,58.96,24.47,23.53,35.43,88.4,47.6,985.4,138.6,867.1,20.71,7.0,21.0,1.8,-138.7,,-0.6032,-1.808,7.077399999999999,-0.0545999999999999,7.6,48.44,2.73,70.3862,70.06779999999999,7.899999999999999,7.88,13.8,170.55803338306336,7.235799999999997
7562,AUS,tack,11.0,2023-09-10T11:18:42.200000+00:00,39.27,27.91,18.62,20.65,30.2,92.4,1050.3,176.9,986.5,18.47,7.2,17.0,0.0,-6.3,,-0.1328,-0.9824,8.053799999999999,-0.7394,5.6,34.65,2.15,52.16800000000001,100.0,6.389399999999999,10.34,14.8,173.1891750056172,17.992200000000004
7563,AUS,tack,11.0,2023-09-10T11:39:15.200000+00:00,47.54,28.64,24.78,22.76,39.7,85.6,1096.0,209.6,1303.5,34.86,5.0,22.0,-1.0,-66.7,,-1.7742000000000002,-1.6754,7.7688,-0.4296000000000001,5.2,43.6,-3.51,45.8642,82.00619999999999,5.860000000000001,8.862400000000001,19.9,233.36273380378483,29.266000000000005
7564,AUS,tack,11.0,2023-09-10T11:40:34.200000+00:00,51.53,37.7,35.48,16.050000000000004,68.9,41.4,1002.0,885.8,680.8,39.01,5.0,22.0,0.8,557.1,,-1.0146000000000002,-2.171,-1.4711999999999998,-0.6531999999999999,4.6,51.05,-0.08,40.6616,68.6768,5.429600000000001,7.759999999999999,20.9,220.7030575964997,35.9746
7565,AUS,tack,11.0,2023-09-10T11:41:27.600000+00:00,38.02,32.93,25.64,12.380000000000004,42.2,93.5,979.5,598.2,693.9,30.05,5.0,14.0,0.6,23.4,,-1.6605999999999996,-0.4065999999999999,4.8458,-0.1842,6.2,38.19,0.63,39.4468,83.15339999999998,5.326399999999999,8.9598,16.9,167.9216489320019,12.886
7568,AUS,tack,11.0,2023-09-10T11:44:34.200000+00:00,41.71,33.81,30.63,11.080000000000002,66.3,58.9,1016.8,1039.8,555.1,29.94,4.8,20.0,2.0,590.6,,-1.6465999999999996,-1.3427999999999998,-1.1138,-0.0126,5.0,44.03,-2.15,41.098,78.154,5.4658000000000015,8.548,16.2,228.9611789368967,32.28240000000001
7569,AUS,tack,11.0,2023-09-10T11:46:03.600000+00:00,42.03,37.41,31.62,10.41,34.3,78.4,1153.8,970.7,1049.4,35.84,5.2,18.0,0.8,6.9,,-1.7283999999999995,-1.3572000000000002,-1.968,-0.4185999999999999,5.2,43.31,3.76,40.7354,82.47679999999998,5.4326,8.9076,19.4,236.77191859929965,19.8634
7573,CAN,tack,11.0,2023-09-10T11:44:08.600000+00:00,37.11,41.57,31.0,6.109999999999999,58.9,70.7,1058.6,1131.2,1054.1,33.27,4.8,21.0,0.4,967.6,,1.0558,-1.0446,-2.1426,-1.6256,4.8,42.8,3.68,44.4774,51.5136,5.7456000000000005,6.3352,18.2,226.035075780714,30.168000000000003
7574,CAN,tack,11.0,2023-09-10T11:45:30.600000+00:00,46.06,37.64,32.14,13.920000000000002,73.5,58.7,1052.7,1090.5,729.7,32.6,6.0,18.0,0.8,657.0,,-2.1618,-2.0552,-2.2598000000000003,-1.4356,4.6,45.81,1.29,36.113,62.4356,5.050000000000001,7.2418,18.6,212.7036476503268,26.017
7575,CAN,tack,11.0,2023-09-10T11:59:04.600000+00:00,57.42,18.25,17.33,40.09,84.1,50.1,881.2,-26.7,1199.2,16.63,7.6,21.0,-0.6,-98.1,,2.4474000000000005,-1.6404000000000003,4.6536,-0.2902,11.2,41.71,0.14,100.0,88.2888,10.34,9.378,10.3,207.19032762377893,0.9606
7578,CAN,tack,11.0,2023-09-10T12:03:02.200000+00:00,39.58,28.66,27.52,12.06,56.5,92.9,998.3,145.4,1019.4,30.12,5.4,19.0,0.6,495.0,,-0.852,-1.1108000000000002,6.2,-0.5936,5.2,41.02,2.6,53.51500000000001,55.8518,6.502800000000002,6.7,18.0,176.00463077433588,27.1258
7579,CAN,tack,11.0,2023-09-10T12:09:10.200000+00:00,47.43,31.62,26.49,20.94,46.4,83.6,1078.3,662.8,1054.9,34.36,5.4,20.0,0.6,721.7,,-2.0886,-1.8768,2.8154000000000003,0.2784,8.0,43.17,1.29,41.5268,57.54120000000001,5.5,6.838999999999999,18.5,210.8578414260319,27.913
7580,CAN,tack,11.0,2023-09-10T12:05:06.200000+00:00,47.23,40.04,32.43,14.799999999999995,51.0,59.0,1242.4,1074.9,818.9,32.03,5.2,21.0,1.2,645.3,,-0.088,-1.9824000000000004,-2.0798,-1.1882,4.8,48.1,1.13,46.7232,52.12700000000001,5.9358,6.3832,17.8,246.4795683697792,27.6718
7583,CAN,tack,11.0,2023-09-10T12:10:31.600000+00:00,37.68,49.4,31.69,5.989999999999998,68.3,65.5,1025.6,1127.2,596.1,30.65,6.6,18.0,0.4,726.4,,-1.4442,-1.3717999999999997,-1.3032,-2.6234,5.4,46.0,3.35,46.44479999999999,64.71300000000001,5.910000000000001,7.432799999999999,17.7,186.1952757926403,25.279800000000005
7585,CAN,tack,11.0,2023-09-10T12:04:18.200000+00:00,49.53,44.62,32.41,17.120000000000005,56.6,49.1,1061.2,1095.0,1128.6,30.14,5.6,20.0,0.6,905.0,,-2.6948000000000003,-2.0420000000000003,-2.2624,-1.789,4.0,46.12,2.82,45.348200000000006,53.949,5.82,6.5406,19.3,270.62570452002814,28.9738
7586,CAN,tack,11.0,2023-09-10T11:40:22.600000+00:00,46.29,41.53,33.16,13.130000000000004,60.7,60.4,1113.6,959.2,1383.3,38.21,5.4,17.0,0.0,435.0,,-1.8344000000000005,-1.8652,-0.6394000000000001,-0.9510000000000002,4.6,48.8,-0.58,35.919000000000004,51.9542,5.03,6.387999999999998,19.4,227.34550474174927,26.441800000000004
7589,CAN,tack,11.0,2023-09-10T11:39:15.600000+00:00,49.06,44.92,31.42,17.64,46.1,72.8,1149.5,953.5,957.8,32.56,6.2,20.0,0.6,472.0,,-1.8536,-2.0212,-0.6902000000000001,-1.8638,4.6,45.29,0.93,37.36639999999999,46.8064,5.15,5.940200000000002,18.7,277.4612574986175,28.718000000000004
7594,CAN,tack,11.0,2023-09-10T11:17:06.200000+00:00,46.73,30.1,25.31,21.42,49.1,79.7,983.3,212.9,902.4,24.8,6.8,21.0,1.4,752.9,,-0.6880000000000002,-2.1050000000000004,6.7182,-0.7810000000000002,5.2,42.63,1.4,48.701800000000006,58.72540000000001,6.098,6.9358,15.1,193.2308966992249,29.724400000000006
7596,CAN,tack,11.0,2023-09-10T11:19:17.200000+00:00,46.22,49.32,34.92,11.299999999999995,40.3,75.8,1088.2,1158.2,610.1,33.16,5.0,19.0,1.2,977.6,,-1.5973999999999997,-1.9652,-1.9794,-2.4642,4.6,48.24,-0.9,44.99619999999999,49.68320000000001,5.790000000000001,6.182800000000001,16.1,237.1353492308728,26.849
7597,CAN,tack,11.0,2023-09-10T11:20:07.600000+00:00,56.02,39.45,28.91,27.110000000000003,77.7,66.3,1195.1,925.1,544.1,22.63,8.0,17.0,0.6,403.5,,-1.0588,-2.548,-1.7808,-0.5678000000000001,7.2,53.93,-2.26,43.7312,58.43860000000001,5.68,6.903999999999999,12.6,149.3959195233089,22.250799999999995
7599,CAN,tack,11.0,2023-09-10T11:27:53.600000+00:00,48.17,36.13,29.48,18.69,57.4,58.8,1004.5,1061.6,1196.7,24.37,5.8,21.0,1.2,196.0,,-0.6376,-1.8792,0.2468,-0.4664,5.6,45.28,1.0,59.7558,67.81199999999998,7.019999999999998,7.691,16.4,257.0392064599545,27.783999999999995
7601,CAN,tack,11.0,2023-09-10T11:18:05.200000+00:00,51.3,41.94,33.13,18.169999999999995,56.9,57.3,1168.3,1130.7,955.6,34.12,5.0,21.0,0.8,515.1,,-1.4606,-2.567,-3.4696,-1.2774,4.4,46.05,0.04,59.028,58.94619999999999,6.959999999999999,6.95,18.2,258.0874402312147,29.2766
7603,DEN,tack,11.0,2023-09-10T11:41:02.200000+00:00,44.88,32.46,30.1,14.78,50.2,86.6,1059.7,877.3,916.7,28.24,7.4,20.0,0.0,484.1,,-1.4214000000000002,-1.7394,-0.2636,-0.2874,4.6,45.72,-4.49,44.071200000000005,43.4824,5.709999999999999,5.660000000000001,17.3,236.8369682189229,26.081199999999995
7606,DEN,tack,11.0,2023-09-10T11:45:22.600000+00:00,49.78,35.26,32.96,16.82,43.8,63.9,1144.9,1091.7,769.9,31.83,5.6,18.0,0.8,889.2,,-1.4574,-1.851,-0.3956,-1.2928,4.4,45.22,-0.29,42.4186,44.71779999999999,5.573999999999999,5.774600000000001,17.7,272.1792587040439,27.9914
7607,DEN,tack,11.0,2023-09-10T11:46:09.600000+00:00,43.27,24.94,19.45,23.820000000000004,57.1,54.0,1032.3,574.4,1834.1,35.74,7.4,17.0,0.0,666.4,,-0.2061999999999999,-1.9758,2.7764,2.3834,4.8,45.58,1.0,44.22419999999998,37.26,5.730000000000001,5.139600000000001,20.7,174.41104848430768,24.3596
7608,DEN,tack,11.0,2023-09-10T11:59:13.600000+00:00,59.83,35.63,30.53,29.3,80.2,60.7,1051.1,989.2,1628.9,28.32,7.0,23.0,0.4,838.6,,1.7758,-1.6788000000000003,1.0394,-0.9172,7.6,52.92,2.35,60.8284,44.1058,7.110000000000001,5.7144,13.0,179.98969470938283,9.003999999999998
7609,DEN,tack,11.0,2023-09-10T12:01:58.200000+00:00,53.61,46.05,39.29,14.32,49.6,61.4,1076.1,1043.5,1241.1,34.09,6.6,21.0,0.8,709.9,,-1.2454,-2.398,0.1802,-1.6995999999999998,4.2,52.37,4.38,48.98740000000001,56.294,6.12,6.730999999999999,14.5,307.41038532248507,30.2856
7610,DEN,tack,11.0,2023-09-10T12:08:26.600000+00:00,49.51,36.4,32.02,17.489999999999995,49.9,53.4,1124.6,1049.1,1125.6,36.99,5.4,19.0,0.8,748.8,,-2.0292,-2.281,-0.6884,-0.6922000000000001,4.2,49.05,-0.65,44.814800000000005,73.23200000000001,5.778999999999999,8.14,18.1,253.02382339926817,28.3108
7611,DEN,tack,11.0,2023-09-10T12:03:34.600000+00:00,44.53,42.38,31.78,12.75,48.6,71.6,1111.6,1009.8,956.0,36.23,6.6,19.0,0.6,160.0,,-0.5686,-2.0032,0.3586,-1.4128000000000005,5.0,47.71,1.66,49.622600000000006,63.979,6.177800000000002,7.369200000000001,20.6,225.76734081789505,28.7182
7615,DEN,tack,11.0,2023-09-10T12:07:21.200000+00:00,42.22,34.16,28.71,13.509999999999998,66.2,55.0,1083.4,975.4,1210.3,29.28,6.2,19.0,0.6,801.4,,-0.7298,-1.5921999999999996,-1.206,-0.176,5.2,42.89,2.4,45.48399999999999,62.1154,5.829999999999999,7.2200000000000015,17.2,204.5078905365471,26.7724
7616,DEN,tack,11.0,2023-09-10T12:09:17.200000+00:00,52.06,35.1,30.25,21.81,57.8,66.8,1054.8,1007.2,1044.3,29.07,7.2,19.0,0.6,170.1,,0.0574,-2.2732,-1.5576,-0.3134,5.2,44.64,2.12,49.188,56.98460000000001,6.139999999999999,6.788799999999998,18.2,273.59997242616447,29.2734
7617,DEN,tack,11.0,2023-09-10T12:09:54.600000+00:00,36.72,21.25,12.65,24.07,54.0,119.6,976.1,75.2,1032.6,13.65,5.2,21.0,0.4,-161.4,,-0.9196,-1.0368000000000002,1.4997999999999998,0.5214,10.6,30.25,2.05,41.3794,92.98600000000002,5.484399999999999,9.7552,22.6,137.6112872156387,22.6346
7618,DEN,tack,11.0,2023-09-10T11:40:01.600000+00:00,45.41,45.76,32.95,12.459999999999994,43.1,49.9,1012.5,974.5,1195.2,29.19,5.4,23.0,0.4,563.5,,-2.8594,-1.7198000000000002,-0.0527999999999999,-1.835,3.8,45.59,-1.69,41.7344,44.37119999999999,5.519999999999999,5.735799999999999,16.6,337.6800125905804,31.5948
7619,DEN,tack,11.0,2023-09-10T12:02:50.600000+00:00,48.5,41.14,33.75,14.75,51.9,48.4,1104.6,1024.4,1009.8,33.01,7.4,22.0,0.4,546.9,,-2.752,-2.0284000000000004,-0.5928,-1.9872,4.6,49.3,-6.71,45.5042,66.3542,5.829999999999999,7.57,18.2,263.1521764165844,26.851
7621,DEN,tack,11.0,2023-09-10T11:20:24.600000+00:00,49.21,42.94,40.82,8.39,56.9,66.1,1078.1,1100.5,822.0,31.52,7.6,20.0,0.2,624.7,,-1.0342,-2.1566,-2.5476,-1.531,4.4,53.52,0.06,47.2798,41.899,5.980800000000001,5.5302,14.2,312.25751771129063,26.662800000000008
7628,DEN,tack,11.0,2023-09-10T11:05:34.200000+00:00,45.83,24.96,23.93,21.9,50.0,87.4,943.8,73.9,1733.6,25.25,6.2,16.0,0.6,217.6,,-1.3756000000000004,-1.9562,4.7338,-0.6678000000000002,5.2,38.62,6.13,37.789,43.5584,5.190000000000001,5.665,20.1,183.0317081249392,23.4784
7629,DEN,tack,11.0,2023-09-10T11:14:27.600000+00:00,49.55,35.33,32.0,17.549999999999997,65.4,58.7,1138.6,909.1,1625.2,29.14,4.6,18.0,0.8,952.5,,-1.2582,-2.426,-2.1096,-0.7909999999999999,4.0,44.82,1.03,36.798,48.311800000000005,5.100599999999999,6.066199999999999,17.0,286.1600736152306,24.298
7630,DEN,tack,11.0,2023-09-10T11:15:59.200000+00:00,56.49,19.64,18.72,37.77,64.4,36.9,1199.3,127.6,867.1,11.83,8.4,20.0,1.4,310.6,,0.7054,-1.6521999999999997,7.544,0.2528,4.2,44.44,2.04,43.44919999999999,70.20419999999999,5.658,7.889999999999999,6.1,296.3306126779347,27.4392
7631,DEN,tack,11.0,2023-09-10T11:04:01.600000+00:00,37.07,39.1,30.02,7.050000000000001,49.7,73.6,1066.2,979.7,810.0,34.92,6.6,19.0,0.8,797.9,,-0.1331999999999999,-0.9022,0.4475999999999999,-2.2028000000000003,4.6,39.53,0.58,37.7456,37.632000000000005,5.18,5.171,18.8,220.71794285944327,27.3716
7632,DEN,tack,11.0,2023-09-10T11:19:31.600000+00:00,45.62,31.92,29.74,15.88,57.5,60.3,1071.8,849.1,1619.3,30.75,7.6,19.0,1.8,719.7,,-2.3466,-1.3152,-1.3714000000000002,-0.0342,5.2,48.43,-0.59,43.883200000000016,70.17479999999999,5.7,7.8848,15.1,195.99945602180543,27.2022
